"","ID","suit_hist","cell","crops"
"1",1,0.338461548089981,22895,"chick pea"
"2",1,0.276923090219498,22896,"chick pea"
"3",1,0.200000002980232,22897,"chick pea"
"4",1,0.338461548089981,23087,"chick pea"
"5",1,0.276923090219498,23088,"chick pea"
"6",1,0.200000002980232,23089,"chick pea"
"7",1,0.292307704687119,23280,"chick pea"
"8",1,0.184615388512611,23281,"chick pea"
"9",2,0.415384620428085,20587,"chick pea"
"10",2,0.784615397453308,20589,"chick pea"
"11",2,0.307692319154739,20778,"chick pea"
"12",2,0.446153849363327,20779,"chick pea"
"13",2,0.769230782985687,20780,"chick pea"
"14",2,0.876923084259033,20781,"chick pea"
"15",2,0.615384638309479,20782,"chick pea"
"16",2,0.32307693362236,20970,"chick pea"
"17",2,0.430769234895706,20971,"chick pea"
"18",2,0.738461554050446,20972,"chick pea"
"19",2,0.953846156597137,20973,"chick pea"
"20",2,0.676923096179962,20974,"chick pea"
"21",2,0.415384620428085,21163,"chick pea"
"22",2,0.615384638309479,21164,"chick pea"
"23",2,0.876923084259033,21165,"chick pea"
"24",2,0.738461554050446,21166,"chick pea"
"25",2,0.32307693362236,21167,"chick pea"
"26",2,0.338461548089981,21355,"chick pea"
"27",2,0.476923078298569,21356,"chick pea"
"28",2,0.753846168518066,21357,"chick pea"
"29",2,0.738461554050446,21358,"chick pea"
"30",2,0.400000005960464,21359,"chick pea"
"31",2,0.430769234895706,21548,"chick pea"
"32",2,0.6307692527771,21549,"chick pea"
"33",2,0.692307710647583,21550,"chick pea"
"34",2,0.461538463830948,21740,"chick pea"
"35",2,0.584615409374237,21741,"chick pea"
"36",2,0.6307692527771,21742,"chick pea"
"37",2,0.507692337036133,21932,"chick pea"
"38",2,0.600000023841858,21933,"chick pea"
"39",2,0.553846180438995,22124,"chick pea"
"40",2,0.538461565971375,22125,"chick pea"
"41",3,0.292307704687119,18669,"chick pea"
"42",3,0.307692319154739,18858,"chick pea"
"43",3,0.276923090219498,18859,"chick pea"
"44",3,0.338461548089981,18860,"chick pea"
"45",3,0.446153849363327,18861,"chick pea"
"46",3,0.415384620428085,18862,"chick pea"
"47",3,0.292307704687119,18863,"chick pea"
"48",3,0.307692319154739,19050,"chick pea"
"49",3,0.261538475751877,19051,"chick pea"
"50",3,0.32307693362236,19052,"chick pea"
"51",3,0.461538463830948,19053,"chick pea"
"52",3,0.430769234895706,19054,"chick pea"
"53",3,0.307692319154739,19055,"chick pea"
"54",3,0.200000002980232,19056,"chick pea"
"55",3,0.292307704687119,19242,"chick pea"
"56",3,0.261538475751877,19243,"chick pea"
"57",3,0.338461548089981,19244,"chick pea"
"58",3,0.538461565971375,19245,"chick pea"
"59",3,0.507692337036133,19246,"chick pea"
"60",3,0.415384620428085,19247,"chick pea"
"61",3,0.200000002980232,19248,"chick pea"
"62",3,0.292307704687119,19434,"chick pea"
"63",3,0.261538475751877,19435,"chick pea"
"64",3,0.338461548089981,19436,"chick pea"
"65",3,0.476923078298569,19437,"chick pea"
"66",3,0.507692337036133,19438,"chick pea"
"67",3,0.32307693362236,19439,"chick pea"
"68",3,0.169230774044991,19440,"chick pea"
"69",3,0.107692308723927,19441,"chick pea"
"70",3,0.261538475751877,19626,"chick pea"
"71",3,0.261538475751877,19627,"chick pea"
"72",3,0.292307704687119,19628,"chick pea"
"73",3,0.415384620428085,19629,"chick pea"
"74",3,0.507692337036133,19630,"chick pea"
"75",3,0.338461548089981,19631,"chick pea"
"76",3,0.169230774044991,19632,"chick pea"
"77",3,0.0923076942563057,19633,"chick pea"
"78",3,0.0769230797886848,19634,"chick pea"
"79",3,0.292307704687119,19818,"chick pea"
"80",3,0.261538475751877,19819,"chick pea"
"81",3,0.307692319154739,19820,"chick pea"
"82",3,0.400000005960464,19821,"chick pea"
"83",3,0.600000023841858,19822,"chick pea"
"84",3,0.446153849363327,19823,"chick pea"
"85",3,0.169230774044991,19824,"chick pea"
"86",3,0.107692308723927,19825,"chick pea"
